id_station,dh_utc,temperature,pression,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_direction,pluie_3h,pluie_1h,neige_au_sol,nebulosite,temps_omm
STATIC0010,2024-10-07 06:20:00,11.9,1001.5,97,11.4,,0.1,,164,,,,,
STATIC0010,2024-10-07 06:30:00,11.8,1001.6,97,11.3,,0,,0,,,,,
STATIC0010,2024-10-07 06:40:00,11.7,1001.5,97,11.2,,0,,0,,,,,
STATIC0010,2024-10-07 06:50:00,11.9,1001.6,98,11.5,,0,,0,,,,,
STATIC0010,2024-10-07 07:00:00,12.2,1001.6,98,11.8,,0,,165,,0,,,
STATIC0010,2024-10-07 07:10:00,12.4,1001.6,98,12.1,,0,,,,,,,
STATIC0010,2024-10-07 07:20:00,12.7,1001.7,97,12.2,,0,,0,,,,,
STATIC0010,2024-10-07 07:30:00,12.8,1001.8,97,12.4,,0,,155,,,,,
STATIC0010,2024-10-07 07:40:00,13,1001.9,97,12.4,,0.3,,206,,,,,
STATIC0010,2024-10-07 07:50:00,13.1,1001.9,96,12.5,,0.6,,214,,,,,
STATIC0010,2024-10-07 08:00:00,13.3,1002.3,96,12.8,,0.6,,220,,0,,,
STATIC0010,2024-10-07 08:10:00,13.7,1002.3,96,13,,0.8,,208,,,,,
STATIC0010,2024-10-07 08:20:00,13.8,1002.6,95,13.1,,1.7,,205,,,,,
STATIC0010,2024-10-07 08:30:00,14.1,1002.7,95,13.3,,1.5,,201,,,,,
STATIC0010,2024-10-07 08:40:00,14.4,1002.8,94,13.6,,1,,212,,,,,
STATIC0010,2024-10-07 08:50:00,14.8,1002.9,93,13.7,,1.9,,230,,,,,
STATIC0010,2024-10-07 09:00:00,15.1,1002.9,92,13.8,,2.4,,242,,0,,,
STATIC0010,2024-10-07 09:10:00,14.8,1002.5,91,13.3,,3.2,,249,,,,,
STATIC0010,2024-10-07 09:20:00,14.9,1002.6,92,13.7,,1,,,,,,,
STATIC0010,2024-10-07 09:30:00,15.1,1002.5,91,13.6,,0.6,,214,,,,,
STATIC0010,2024-10-07 09:40:00,15.3,1002.6,92,13.9,,0.2,,263,,,,,
STATIC0010,2024-10-07 09:50:00,15.6,1002.7,91,14.1,,0.4,,228,,,,,
STATIC0010,2024-10-07 10:00:00,16,1002.5,89,14.2,,1.3,,198,,0,,,
STATIC0010,2024-10-07 10:10:00,16.3,1002.5,87,14.2,,0.6,,204,,,,,
STATIC0010,2024-10-07 10:20:00,16.3,1002.6,87,14.1,,1.3,,191,,,,,
STATIC0010,2024-10-07 10:30:00,16.5,1002.8,88,14.4,,0.4,,165,,,,,
STATIC0010,2024-10-07 10:40:00,16.8,1002.7,86,14.4,,1.1,,188,,,,,
STATIC0010,2024-10-07 10:50:00,17.1,1002.7,85,14.5,,1.1,,197,,,,,
STATIC0010,2024-10-07 11:00:00,17.3,1002.7,83,14.5,,1.6,,183,,0,,,
STATIC0010,2024-10-07 11:10:00,17.8,1002.6,82,14.7,,1,,196,,,,,
STATIC0010,2024-10-07 11:20:00,18.1,1002.5,79,14.4,,1.6,,179,,,,,
STATIC0010,2024-10-07 11:30:00,18.1,1002.5,77,14,,1,,191,,,,,
STATIC0010,2024-10-07 11:40:00,18.1,1002.5,79,14.3,,1.2,,223,,,,,
STATIC0010,2024-10-07 11:50:00,18.2,1002.4,77,14.1,,1.1,,181,,,,,
STATIC0010,2024-10-07 12:00:00,18.2,1002.3,76,14,,0.8,,183,,0,,,
